time,open,high,low,close
2021-04-01,4761.25,5004.75,4758.25,4968.25
2021-05-03,4975.25,5032,4823,4996.25
2021-06-01,5000.25,5097,4929.5,5091.25
2021-07-01,5097,5225.25,5026.75,5192.25
2021-08-02,5199.25,5345,5150.5,5323.25
2021-09-01,5330.5,5352.25,5106,5110
2021-10-01,5113.25,5415.75,5072.25,5409.25
2021-11-01,5420.25,5552.75,5369.25,5378.5
2021-12-01,5399.75,5621.25,5304.25,5580
2022-01-03,5592.5,5629.75,5034.25,5325.75
2022-02-01,5314.75,5407.5,4923.25,5189.5
2022-03-01,5189,5461,4959.5,5360.75
2022-04-01,5371,5418.75,4948.75,4957.5
2022-05-02,4974,5133,4637.5,4961.25
2022-06-01,4968.5,5019,4466,4616.5
2022-07-01,4609,4971,4550.75,4960.5
2022-08-01,4964.5,5154.5,4780,4783.5
2022-09-01,4785,4982.75,4403,4409.25
2022-10-03,4401,4732,4309.75,4690.75
2022-11-01,4691.75,4901.25,4512,4889
2022-12-01,4902.25,4954.5,4563,4635.5
2023-01-03,4669.5,4883.75,4589,4864.5
2023-02-01,4860.25,4983,4722,4750
2023-03-01,4743,4885,4583.25,4880.25
2023-04-03,4869.5,4940.75,4811.25,4931
2023-05-01,4932.5,4985.75,4804.75,4933
2023-06-01,4931,5195.25,4920.5,5185.5
2023-07-03,5182.75,5331.75,5108.5,5311.75
2023-08-01,5315,5319,5047.25,5213.25
2023-09-01,5214,5245,4925,4973.5
2023-10-02,4997,5078.5,4770.25,4860.25
2023-11-01,4853,5245,4839.25,5224.75
2023-12-01,5219.75,5437,5196.75,5415.5
2024-01-02,5413.5,5552.75,5297.5,5466
2024-02-01,5470,5719,5468,5699.25
2024-03-01,5697,5855.5,5658.5,5841.25
2024-04-01,5847,5866.25,5496.25,5599.75
2024-05-01,5582.75,5901,5569,5828.25
2024-06-03,5832.25,6056,5779.5,5989.5
2024-07-01,6002.25,6189.25,5900.5,6026
2024-08-01,6042.75,6137,5588,6129
2024-09-03,6124.25,6236.75,5862,6221
2024-10-01,6213.75,6334,6130.75,6145.25
2024-11-01,6148.75,6466.75,6131,6458.25
2024-12-02,6458.25,6517.75,6199.25,6269
2025-01-02,6282.5,6495.5,6142.25,6400.5
2025-02-03,6315.5,6499.75,6181.25,6296.5
2025-03-03,6300.75,6333.75,5815,5934.5
2025-04-01,5925.5,6054.5,5113.25,5868.25
2025-05-01,5898.75,6289.25,5877.25,6197.25
2025-06-02,6180,6494.5,6148.75,6482.75
2025-07-01,6474.75,6697.5,6456.25,6603.25
2025-08-01,6588.5,6752,6468.5,6701.75
2025-09-02,6707.75,6928,6600.75,6910
2025-10-01,6896.75,7125,6711.5,7045.25
2025-11-03,7049.25,7080.75,6696.25,7030.75
2025-12-01,7026,7107.25,6884.75,7005.75
2026-01-02,7015.25,7156.25,6927.75,7079
2026-02-02,7051.75,7140.5,6864.75,7002.25
2026-03-02,6933.25,7024.5,6415.75,6633.25
2026-04-01,6624.5,7316,6566.25,7306.25
2026-05-01,7318.5,7674,7262,7658.25
2026-06-01,7657.5,7694.75,7294.75,7443.75
