time,open,high,low,close,Bar Direction,Streak,EMA
2015-12-08T15:30:00+01:00,2730.25,2746,2723,2731,1,1,2745.7023316482355
2015-12-09T15:30:00+01:00,2727.25,2752.5,2707,2715,-1,-1,2742.778300062689
2015-12-10T15:30:00+01:00,2719.75,2739.75,2716.5,2721.5,1,1,2740.751795294814
2015-12-11T15:30:00+01:00,2698.75,2706.5,2680,2682.25,-1,-1,2735.180195742927
2015-12-14T15:30:00+01:00,2685.75,2697.25,2665,2691.25,1,1,2730.996367576934
2015-12-15T15:30:00+01:00,2712.75,2727.5,2711.25,2719.75,1,2,2729.925284950559
2015-12-16T15:30:00+01:00,2730,2750.5,2712.75,2745.25,1,3,2731.3847816219345
2015-12-17T15:30:00+01:00,2750.25,2751.25,2705,2706,-1,-1,2728.9671833722264
2015-12-18T15:30:00+01:00,2703.5,2705.5,2672.75,2674,-1,-2,2723.7322135272525
2015-12-21T15:30:00+01:00,2691.75,2698,2677.5,2696.5,1,1,2721.1386693818
2015-12-22T15:30:00+01:00,2704.5,2718.25,2692.25,2717.25,1,2,2720.7683199168664
2015-12-23T15:30:00+01:00,2724.75,2739.5,2723.5,2734.5,1,3,2722.076098972403
2015-12-24T15:30:00+01:00,2735.5,2741.5,2731.25,2732.5,-1,-1,2723.0688514512217
2015-12-28T15:30:00+01:00,2726.75,2731.25,2717,2731,1,1,2723.8241989320577
2015-12-29T15:30:00+01:00,2742.75,2756.25,2742.5,2754.5,1,2,2726.745703795671
2015-12-30T15:30:00+01:00,2749,2750.25,2735.25,2736.75,-1,-1,2727.698493910369
2015-12-31T15:30:00+01:00,2728.75,2736.5,2712,2718.25,-1,-2,2726.798637347477
2016-01-04T15:30:00+01:00,2681.75,2691.25,2662,2691.25,1,1,2723.4130528381934
2016-01-05T15:30:00+01:00,2690.75,2696,2677,2693.75,1,2,2720.588000186937
2016-01-06T15:30:00+01:00,2659.75,2677.25,2652.25,2667.75,1,3,2715.555809692943
2016-01-07T15:30:00+01:00,2630.25,2650.75,2610.25,2613.75,-1,-1,2705.860018293615
2016-01-08T15:30:00+01:00,2628.5,2635,2591.75,2593.5,-1,-2,2695.159064170414
2016-01-11T15:30:00+01:00,2606.5,2610.75,2574.25,2596,-1,-3,2685.7153437732313
2016-01-12T15:30:00+01:00,2614.5,2622,2587.5,2606.75,-1,-4,2678.1948348424476
2016-01-13T15:30:00+01:00,2620.75,2625,2559.75,2562.75,-1,-5,2667.200088666976
2016-01-14T15:30:00+01:00,2571.75,2609.25,2552.75,2597,1,1,2660.514365936788
2016-01-15T15:30:00+01:00,2543.5,2563.75,2531,2557.25,1,2,2650.679664418999
2016-01-19T15:30:00+01:00,2575.75,2577.25,2538,2555.5,-1,-1,2641.6149344743326
2016-01-20T15:30:00+01:00,2526.5,2551,2486,2536.5,1,1,2631.60398833392
2016-01-21T15:30:00+01:00,2538,2565,2522.5,2543,1,2,2623.165513254499
2016-01-22T15:30:00+01:00,2574,2584,2565,2580.5,1,3,2619.1021310397846
2016-01-25T15:30:00+01:00,2575.5,2577.5,2549.75,2551.5,-1,-1,2612.663832845519
2016-01-26T15:30:00+01:00,2560.5,2581.5,2556.25,2577.75,1,1,2609.338705907851
